"id","note","only","except","question_id","question_option_type","question_option_id","initiative_id","sdg_id","order","indicator_id","weight","children_action","comment_required","attachment_required","allow_submit","created_at","updated_at","deleted_at"
2115,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,849,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,946,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2116,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,850,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,947,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2117,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,851,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,948,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2118,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,852,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,949,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2119,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,853,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2120,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,854,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2121,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,855,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2122,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,856,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2123,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,857,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2130,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,862,"App\Models\Tenant\QuestionOptions\Simple",905,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2131,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,862,"App\Models\Tenant\QuestionOptions\Simple",906,,,2,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2132,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,862,"App\Models\Tenant\QuestionOptions\Simple",907,,,3,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2133,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,863,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2134,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,864,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,950,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2135,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,865,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,951,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2136,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,866,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2137,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,867,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2138,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,868,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,955,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2139,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,869,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1383,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2140,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,899,"App\Models\Tenant\QuestionOptions\Simple",282,,,1,968,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2141,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,900,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2142,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,901,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,971,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2143,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,902,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2144,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,903,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2145,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,904,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2146,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,905,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2147,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,906,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2148,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,907,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2149,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,908,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2150,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,909,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2151,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,910,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2152,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,911,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,994,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2153,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,912,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,995,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2154,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,913,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,996,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2155,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,914,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,997,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2156,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,915,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2157,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,916,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2158,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,917,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2159,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,918,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2160,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,919,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2161,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,920,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2162,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,921,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2163,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,922,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2164,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,923,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1001,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2165,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,924,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1002,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2166,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,925,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1003,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2167,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,926,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1004,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2168,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,927,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1005,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2169,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,928,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1006,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2170,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,929,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1007,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2171,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,930,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1008,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2172,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,931,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1009,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2173,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,932,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1010,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2174,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,933,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1011,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2175,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,934,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1012,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2176,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,935,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1013,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2177,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,936,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1014,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2178,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,937,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1015,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2179,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,938,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2180,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,939,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2181,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,940,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2182,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,941,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2183,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,942,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1105,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2184,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,943,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1106,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2185,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,944,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2186,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,945,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2187,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,946,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1119,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2188,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,947,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1121,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2189,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,948,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1122,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2190,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,949,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1123,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2191,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,950,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1127,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2192,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,951,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1128,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2193,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,952,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2194,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,953,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2195,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,954,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2196,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,955,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2197,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,956,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2198,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,957,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2199,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,958,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1160,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2200,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,959,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1161,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2201,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,960,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1162,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2202,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,961,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1163,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2203,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,962,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1164,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2204,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,963,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1165,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2205,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,964,"App\Models\Tenant\QuestionOptions\Simple",908,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2206,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,964,"App\Models\Tenant\QuestionOptions\Simple",909,,,2,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2207,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,964,"App\Models\Tenant\QuestionOptions\Simple",910,,,3,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2208,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,964,"App\Models\Tenant\QuestionOptions\Simple",911,,,4,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2209,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,964,"App\Models\Tenant\QuestionOptions\Simple",8,,,5,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2210,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,965,"App\Models\Tenant\QuestionOptions\Simple",909,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2211,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,965,"App\Models\Tenant\QuestionOptions\Simple",912,,,2,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2212,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,965,"App\Models\Tenant\QuestionOptions\Simple",913,,,3,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2213,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,965,"App\Models\Tenant\QuestionOptions\Simple",914,,,4,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2214,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,965,"App\Models\Tenant\QuestionOptions\Simple",915,,,5,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2215,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,965,"App\Models\Tenant\QuestionOptions\Simple",916,,,6,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2216,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,965,"App\Models\Tenant\QuestionOptions\Simple",8,,,8,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2217,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,966,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2218,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,967,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2219,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,968,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2220,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,969,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1175,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2221,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,970,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2222,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,971,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1177,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2223,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,972,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1178,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2224,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,973,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1179,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2225,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,974,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,1180,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2226,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,975,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2227,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,976,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2228,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,977,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2229,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,978,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2230,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,979,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00","enable",0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2231,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,979,"App\Models\Tenant\QuestionOptions\Simple",3,,,2,,"0.00","disable",0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2232,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,980,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2233,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,981,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2234,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,982,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2235,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,983,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00",,0,1,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2236,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,984,"App\Models\Tenant\QuestionOptions\Simple",2,,,1,,"0.00",,0,1,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2237,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,985,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
2238,"tdp","88bd07c3-05a9-4a30-b732-c865d7ccbce1",,986,"App\Models\Tenant\QuestionOptions\Simple",1,,,1,,"0.00",,0,0,0,"2023-04-18T22:45:24.000Z","2023-04-27T22:21:48.000Z",
